Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
AngryM13,21,87893,64,0,221,0,80320,0,50,55,1,2,54790,2,65.2932,11.883,20.8637
AngryPengui,18,53662,0,0,197,0,41600,0,52,61,0,0,51300,2,55.5819,13.7738,16.9335
AoAoZero,0,21069,0,0,0,0,0,0,0,0,0,0,-6.70486e+06,3,27.5279,0,0
ArchieGoodwin45,29,103112,31,0,62,0,42850,0,77,109,0,0,34070,2,75.7124,13.2242,9.19934
ArteBionico,549,347433,283,0,799,10,507770,84,69,42,0,0,91700,2,619.002,3.00951,6.51338
Artein,12,28874,0,0,663,0,74550,0,56,47,0,0,56100,2,42.5738,18.9239,63.8778
AscarX09,46,69553,105,0,188,0,154900,0,117,250,0,0,204030,2,86.9724,21.2581,13.6175
Atlasbzh,0,0,0,0,0,0,0,0,0,0,0,0,-97670,2,0,0,0
Auge_v2142,0,6056,0,0,0,0,0,0,0,0,0,0,-3.8846e+06,2,18.1747,0,0
B0otyMain,32,64331,9,0,44,0,68170,0,127,191,0,0,241600,2,71.9212,26.3094,7.79352
B1C4A12,29,109931,176,0,552,0,81700,0,188,116,0,0,349480,2,76.7192,30.2674,32.2853
BAL_N3M3SIS,37,76166,68,0,143,0,123090,0,66,87,1,3,127535,2,79.2305,12.0681,12.5942
BBBBBBBBBBUTTERS,1,137342,0,0,6,0,960,0,1,2,0,0,1570,3,52.3912,6.08001,11.5663
BIGHOTTODOGU,21,163844,150,0,884,0,69470,0,46,93,0,0,-9950,2,75.5011,0,56.5839
BL00D_H4WK,0,3796,0,0,0,0,0,0,0,0,0,0,-160005,2,15.5566,0,0
BM_Stammtisch,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
BOJIKODAB_61rus,2,138857,0,0,0,0,2590,0,2,0,0,0,-19315,2,53.5793,0,5.99884
BR-Spike,100,165778,66,14,392,0,271060,0,264,368,0,0,794610,0,154.715,33.9334,11.2151
BaCbKa_4anAeB,0,2525,0,0,0,0,0,0,0,0,0,0,-4.57242e+06,2,13.5817,0,0
BananaKalli,73,142409,150,0,462,2,193070,0,139,197,1,1,208580,2,125.015,15.3861,15.1708
BatmanOrAFK,81,111497,38,60,133,0,430360,0,217,200,0,0,-4.4184e+06,3,128.944,0,10.5376
Bauernsau666,28,46566,26,0,86,0,133840,0,65,76,0,0,-758150,2,63.8482,0,12.3149
BelgianBatman,0,26190,0,0,0,0,0,0,0,0,0,0,0,2,29.5964,0,0
Bersntol,0,121877,0,0,0,0,0,0,0,0,0,0,0,2,49.3869,0,0
Bhoastyex,0,160397,0,0,0,0,0,0,0,0,0,0,-1130,2,54.1166,0,0
BigFull_Cream,13,19447,58,0,201,0,53660,0,45,58,0,0,144410,3,39.8033,19.5582,27.0151
BillyBones17,0,0,0,0,0,0,0,0,0,0,0,0,-4.01944e+06,1,0,0,0
BlackScorpioSRB,101,118232,50,1,192,0,231400,1,85,271,0,0,391270,2,149.89,18.3943,8.91841
BlackoutTSQ,4,13641,25,0,162,0,4880,0,8,7,0,0,-3.71165e+06,2,27.8179,0,51.91
BleedingWilds,27,61501,69,35,231,1,138200,1,183,155,0,0,-3.80645e+06,1,66.3276,0,20.4581
Blitzern_,80,144932,0,1,1,1,324820,1,173,113,0,0,0,2,132.32,7,7.98236
BlueCelticPagan,211,554699,1,22,44,13,822830,1,319,961,0,0,0,2,292.803,12,7.90202
BlueHawk47,0,0,0,0,0,0,0,0,0,0,0,0,-16110,3,0,0,0
BoEH_kosh,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Boeserketchup,30,31189,14,11,42,0,62690,0,16,61,8,2,32210,2,61.3691,7.16365,8.76059
Bonzo_LEDZEP,0,0,0,0,0,0,0,0,0,0,0,0,-18485,2,0,0,0
BrainLessUncle,0,54908,0,0,0,0,0,0,0,0,0,0,-14380,3,37.8703,0,0
BruLee-91,24,120096,251,0,854,1,69850,0,70,102,0,0,42370,2,73.1454,15.4913,53.3447
Bruso49,0,21186,0,0,0,0,0,0,0,0,0,0,-28980,2,27.5787,0,0
BtK-Schizo89,0,0,0,0,0,0,0,0,0,0,0,0,-186810,2,0,0,0
BullJie,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Bundyland,37,84009,169,1,791,0,77570,0,26,22,0,0,62250,2,80.6315,4.11468,31.7662
Butterschall,25,27488,0,0,0,0,69280,0,39,81,0,0,111450,2,55.077,12.5963,7.25536
CHN-ElwinRommel,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CLUB-magenta,60,209863,1,0,16,0,101280,0,127,156,0,0,325025,2,119.184,18.6035,6.40978
CaccaBlu44,189,121121,749,0,2428,1,244610,77,35,58,0,0,33430,2,238.285,1.20342,21.9977
CaptainGeordie,0,25705,0,0,0,0,0,0,0,0,0,0,0,2,29.4128,0,0
Captureme,10,10655,13,0,32,1,20500,17,31,13,0,0,-75110,2,31.9369,0,12.7288
Cernorium,3,82312,14,1,113,0,5340,0,4,11,0,0,-96175,2,46.336,0,48.4954
ChatBouillu,0,7406,0,0,0,0,0,0,0,0,0,0,0,2,19.4344,0,0
ChewyMegaFudge,0,78202,0,0,0,0,0,0,0,0,0,0,-112270,1,42.6031,0,0
Chick-in-Danger,46,144719,164,3,560,0,137720,1,92,145,0,0,268815,2,98.2944,18.0633,22.3965
Chill_Schweiger,31,184912,72,45,251,0,82410,0,75,166,0,0,4250,2,87.7413,15.1908,18.1802
CitBolonUa,5,332863,0,0,0,0,2820,0,3,12,0,0,3070,1,74.0104,6.14338,4.87326
Clewhie,105,249912,280,0,340,-965,257250,0,158,214,4,0,308680,2,167.728,16.1578,4.03544
Col_Platinum,1,19620,0,0,0,0,1120,0,2,9,0,0,7350,3,27.8824,22.3096,5.78502
Comolokko-TR07,0,0,0,0,0,0,0,0,0,0,0,0,-361875,2,0,0,0
Concaze,0,14246,0,0,0,0,0,0,0,0,0,0,0,2,24.1646,0,0
Coocie-DK,0,25678,0,0,0,0,0,0,0,0,0,0,0,2,29.4025,0,0
Corneys,0,55027,0,0,0,0,1510,0,0,0,0,0,-16760,2,37.8976,0,0
CptnObvius,87,133549,320,0,1302,0,257070,1,263,439,0,0,55940,2,137.914,17.9189,25.3723
CrazyNurse77,52,160834,122,0,506,1,154820,0,231,104,0,0,434265,2,106.166,24.5448,19.3866
CrazyrabbitXXL,63,177637,110,0,324,0,194490,0,76,149,0,0,88080,2,118.988,9.90093,13.4539
Creisi,32,82967,40,2,336,1,113230,0,49,111,0,0,0,2,75.4506,10,18.7124
Cttm,0,1739,0,0,0,0,0,0,0,0,0,0,0,1,11.9955,0,0
CuoreCriminale,51,84732,299,2,885,0,269240,0,243,214,0,0,-8.99065e+06,2,94.7562,0,31.5239
D0BPbIHE4_EBET,0,196,0,0,0,0,0,0,0,0,0,0,0,2,5.79857,0,0
D0YoUNoDaWae,30,189914,102,0,467,1,58980,0,132,110,0,0,226710,3,87.2479,22.8943,25.6588
DDDDEEP,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
DEN-BASKET,2,40660,0,0,0,0,2200,0,6,1,0,0,-9725,2,36.2652,0,5.75901
DEOLHOEMVOCE,53,256173,0,0,266,0,85700,0,66,98,0,0,215650,2,116.247,12.5846,11.3403
DFLW45i,0,17412,0,0,0,0,0,0,0,0,0,0,0,2,25.8347,0,0
DannoDemo,21,97960,19,0,44,0,28470,1,45,66,0,0,-3.87501e+06,1,66.9218,0,9.06715
DarkerInfamy,0,28936,0,0,0,0,0,0,0,0,0,0,-556600,1,30.5956,0,0
DavidL1988,0,7089,0,0,0,0,0,0,0,0,0,0,0,3,19.1534,0,0
DeFCoN_NL2016,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Deathpoool,4,214222,0,0,0,0,9520,0,6,9,0,0,25810,2,63.5906,7.95277,6.98464
Deathwing42,18,43431,44,8,298,0,40370,0,61,62,0,0,65275,2,53.0257,15.2079,25.8811
DemoX_O1e,1,34437,2,0,0,0,500,0,6,2,0,0,16150,2,33.4212,16.625,6.72871
DerJimez,32,56827,76,0,201,1,81730,0,94,114,0,0,242005,2,70.306,20.3206,15.1089
Der_Gloeoeckler,0,46885,12,0,81,0,3120,0,2,1,0,0,-2.62056e+06,2,35.9298,0,0
Desperados157,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Devastigator,0,59918,0,0,0,0,0,0,0,0,0,0,0,2,38.9876,0,0
DieGelbeForelle,17,43225,21,0,31,0,87250,0,70,58,0,0,22700,2,51.9703,15.8487,11.4639
DiegoALC1592,3,14097,0,0,49,0,6870,0,6,10,0,0,-69640,1,27.0802,0,22.9177
Dma_Voron,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DoMakeSayThink,0,0,0,0,0,0,0,0,0,0,0,0,-189745,1,0,0,0
Dovahkiinva,0,12755,0,0,0,0,0,0,0,0,0,0,-25250,2,23.2912,0,0
Dovkiller007,0,31710,0,0,0,0,0,0,0,0,0,0,0,2,31.5427,0,0
DoxMOFO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Dozer_from_Hell,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
DrErn,72,165158,49,0,176,1,249030,0,254,236,0,0,407100,2,126.646,24.8189,10.6684
DrLasko,0,54271,0,0,0,0,0,0,0,0,0,0,-162025,2,37.7234,0,0
Dr_DontCry,0,0,0,0,0,0,0,0,0,0,0,0,-1.30098e+06,2,0,0,0
Drachirswe,71,130298,254,12,1004,1,246190,1,160,208,0,0,410500,2,121.498,21.9099,24.6734
DrunkenKnife,0,5388,0,0,0,0,4180,0,7,2,0,0,-98416,2,17.481,0,0
Durchbruchkurti,0,12491,0,0,0,0,0,0,0,0,0,0,0,2,23.1295,0,0
Dwemerlife,42,84043,21,3,63,1,81240,0,118,126,0,0,320950,2,85.6374,20.4925,8.63154
Dzinnwet,19,96627,7,0,20,1,37640,0,62,30,0,0,103890,2,64.7128,12.3727,7.67146
EExcitingg,19,102283,34,0,56,0,38390,0,43,58,0,0,133440,2,65.587,14.2402,10.7041
ENGR_IsaacClark,31,141270,0,3,46,1,26800,0,51,60,0,0,339360,3,82.876,16.9931,6.42161
Eco_Zero_122,3,68134,0,0,29,0,2240,0,2,25,0,0,-96545,1,43.6921,0,14.2262
Eightythousand15,0,36526,0,0,0,0,0,0,0,0,0,0,-23930,3,33.0633,0,0
Ekanimo,71,106324,9,0,3,1,129500,0,0,0,26,7,58460,2,118.192,2.99729,6.53426
ElectronTR,6,99474,0,0,0,0,11050,0,4,0,0,0,6820,2,52.157,1.28972,6.55033
Embi90,36,116365,82,13,463,1,289080,0,95,153,0,0,28900,2,84.6316,14.0551,24.4663
EntenbeinMitReis,19,57475,59,0,139,1,67120,0,61,54,0,0,117000,2,57.4509,15.7597,17.7091
Er-Gary-Gordon,5,17391,6,0,118,0,8560,0,14,11,0,0,-1.7565e+06,2,30.8243,0,30.4324
ExA_Spank72,0,41500,0,0,0,0,0,0,0,0,0,0,-233080,2,34.4993,0,0
FLUFF_nz,0,28,0,0,0,0,0,0,0,0,0,0,-54960,3,3.03322,0,0
Falzoned,0,1514,0,0,0,0,0,0,0,0,0,0,0,1,11.4547,0,0
FantasyGensokyo,178,284256,486,19,1854,3,619570,1,492,431,0,0,-5.08165e+06,2,243.476,0,20.6806
Fauschd,3,15777,2,0,6,0,2930,0,2,6,0,0,-456655,1,28.0001,0,7.58937
FeedeR1no,0,40053,0,0,0,0,0,0,0,0,0,0,0,2,34.094,0,0
Feuerschlappen,10,35605,0,0,0,0,28550,0,22,17,0,0,-404730,2,42.7833,0,7.30973
FilthyMacgyver,1,15388,0,0,0,0,3740,0,1,3,0,0,3370,1,25.7931,8.15558,7.8202
Fishlexic_dn,0,7110,0,0,0,0,0,0,0,0,0,0,0,3,19.1722,0,0
FlandreKanade,59,156086,146,2,311,1,71680,1,51,159,0,0,200360,3,112.628,13.1546,12.9028
Flareo3000,38,73888,248,36,668,0,129310,1,128,135,0,0,305370,1,79.8057,22.0673,32.6372
Flooooopish,0,30359,0,0,0,0,0,0,0,0,0,0,0,2,31.0886,0,0
Fori10,35,59779,453,0,1950,0,125170,0,160,105,0,0,302160,1,73.9575,23.9795,75.733
Fowery,7,63355,6,0,12,0,59880,0,9,69,0,0,16050,2,46.7185,22.6215,11.6171
FoxySmooth,0,54750,0,0,0,0,0,0,0,0,0,0,0,1,37.834,0,0
Fr33Ki77,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Freeflyhard,0,54854,0,0,0,0,0,0,0,0,0,0,-67810,2,37.8579,0,0
Frier_PL,9,152242,6,0,75,0,28690,0,18,24,0,0,79820,2,62.1844,11.6518,16.5136
Futzi61,57,77901,0,0,0,0,39320,0,48,34,0,0,153750,2,99.5485,6.82759,5.12336
Fw_SteinerCGN,0,2482,2,0,7,0,970,0,5,1,0,0,10450,2,13.5042,0,0
G00NIG00G00,84,171319,56,44,274,1,158940,0,207,171,1,2,424655,3,139.317,21.2884,10.5952
G0dzpeed,11,33486,0,0,0,0,20780,0,12,11,0,0,66190,3,43.1203,6.23609,6.59262
GM_e2e4,5,3862,31,0,90,2,29760,0,26,14,0,0,8340,2,20.6462,16.3464,32.7835
GeneralAlda,0,3111,0,0,0,0,0,0,0,0,0,0,0,2,14.5591,0,0
GetBendered,0,4887,0,0,0,0,0,0,0,0,0,0,0,2,16.922,0,0
Ghost_8231_,50,102786,148,0,355,0,77670,0,91,64,2,0,187540,2,96.6631,11.7922,16.2776
Ginosis_TR,0,36287,0,0,0,0,0,0,0,0,0,0,0,2,32.9911,0,0
Griffbollock,0,35023,0,0,0,0,0,0,0,0,0,0,0,2,32.6039,0,0
Gunslinger1973,33,130724,0,0,36,1,33600,0,17,38,0,0,-3335,2,83.5529,0,6.64855
Ha7dkov,25,53362,0,0,0,0,33450,0,19,54,0,0,39955,2,62.5118,6.4141,6.04803
HaX_Voolgar,26,125408,1,6,42,0,70510,0,38,146,0,0,28740,2,75.8589,15.0498,8.21576
HauDieMau,41,162902,11,4,109,0,73230,1,47,119,0,0,115250,2,95.3966,11.7082,9.50085
Herman_Von_Stein,0,6499,0,0,0,0,0,0,0,0,0,0,0,2,18.6071,0,0
Hiboo666,89,137860,688,0,5791,2,444120,0,385,284,0,0,155975,2,140.456,19.8916,80.4048
Hitsuzi,20,80185,101,4,451,0,131440,0,97,87,0,0,275740,3,62.9599,26.2542,36.0038
HoRRoR2410,201,263557,319,8,634,2,454760,1,469,571,0,0,1.16469e+06,2,264.849,41.2686,10.8964
Huawusch,73,122873,341,0,1098,1,266690,0,313,295,0,0,627500,2,122.521,33.6271,26.7743
HugoStiglitzUK,84,94001,15,0,44,1,152590,0,88,221,0,0,505190,2,129.295,21.4255,6.52798
IIAugust,83,122257,40,2,140,0,132620,0,291,446,0,0,633710,2,132.438,34.7884,8.32159
IIIABKA,0,27860,0,0,0,0,0,0,0,0,0,0,0,2,30.2119,0,0
IIIdaemonIII,0,0,0,0,0,0,0,0,0,0,0,0,-4.29206e+06,2,0,0,0
I_R1_I,0,5336,0,0,0,0,0,0,0,0,0,0,0,3,17.4246,0,0
IchDast,0,5787,0,0,0,0,0,0,0,0,0,0,0,3,17.9018,0,0
IheedThyCall,124,168964,45,0,469,1,267090,0,140,347,5,2,-147950,2,179.062,0,10.8118
Imn0n4m3,8,10199,0,0,0,0,18720,0,13,12,0,0,30800,2,29.6197,7.11753,6.95511
Insight22,0,20278,0,0,0,0,0,0,0,0,0,0,0,2,27.1794,0,0
Isaks,4,38788,8,0,48,0,12490,0,4,16,0,0,0,2,37.7315,10,21.4749
JAKSmad9,44,281755,5,6,0,1,80760,0,27,134,0,0,-3.68007e+06,1,109.284,0,6.54499
JJ_Maniek,4,48360,6,0,60,1,4920,0,4,13,0,0,-19070,2,40.3023,0,21.9221
Jackert0n,0,6587,0,0,0,0,0,0,0,0,0,0,-3.8413e+06,2,18.6906,0,0
Jaison-SC,46,101304,121,0,269,1,97120,0,104,40,0,0,320790,3,92.438,15.4882,14.7783
JamesJC1973,150,333808,60,0,286,0,372120,0,674,420,0,0,1.53126e+06,1,219.076,54.3201,9.05688
JayjoMasta,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Jb4sh,6,12943,35,0,69,0,12300,0,16,7,0,0,-4.4583e+06,2,29.4049,0,23.7288
Jerry01160115,25,105719,41,0,112,1,85000,0,83,115,0,0,144130,3,72.1024,19.5501,13.6361
Jhhooonnnn,45,131147,19,0,87,0,108920,0,71,104,0,0,293860,3,95.6073,15.7522,9.01381
JoeBlack1111,139,270074,31,0,55,4,315500,1,70,342,0,0,42760,2,203.37,6.50375,6.90174
JohanOlofsson,152,272287,68,0,167,1,112840,0,306,283,0,0,570930,2,216.545,23.1523,6.21916
Jorg_Kasirske,63,121537,82,4,249,1,176820,0,83,141,0,0,321440,2,112.341,16.5059,12.2782
Jucaushu,44,131170,158,0,456,1,163030,1,134,322,0,0,70700,2,94.6103,22.3744,20.8018
JusterKiloQ-121,0,79449,0,0,0,0,0,0,0,0,0,0,-5.91378e+06,3,42.8282,0,0
KALLIAMOZILA,79,96946,0,0,14,1,48150,0,79,103,0,0,-8.43961e+06,2,124.763,0,4.96769
KGB_Shelepin,177,435899,11,7,5,1,202730,0,52,314,0,0,524460,2,252.495,18.9332,5.81703
KaiservonAfrika,162,352173,838,3,1652,2,900400,2,512,789,0,0,238700,3,232.319,23.2287,23.6343
Kawaiidoscope,0,44209,0,0,0,0,0,0,0,0,0,0,-482875,2,35.2334,0,0
KazkowyStoner,0,32703,0,0,0,0,0,0,0,0,0,0,-3.00614e+06,2,31.8682,0,0
KeSSelKarsten88,0,9636,0,0,0,0,0,0,0,0,0,0,0,2,21.2147,0,0
Keegstar-2,0,16275,0,0,0,0,0,0,0,0,0,0,-64750,1,25.2602,0,0
KekMaster101,0,18385,0,0,0,0,0,0,0,0,0,0,0,2,26.3067,0,0
Kesebrot12,23,99911,6,0,15,0,90890,0,59,105,0,0,-2.17959e+06,2,69.2244,0,7.92824
KhaoNiao1,0,0,0,0,0,0,0,0,0,0,0,0,-22390,2,0,0,0
Kilopimp5150,0,0,0,0,0,0,0,0,0,0,0,0,-14510,1,0,0,0
Kims1x,63,215330,199,0,633,1,142070,0,135,302,0,0,109075,2,122.693,16.5262,19.8911
KingCoper,5,47777,1,0,0,1,15550,0,11,9,0,1,-90850,2,41.156,0,7.46776
King_Timp,38,98602,14,9,30,0,66440,0,24,23,0,0,-959340,2,84.0218,0,7.46599
KissAngel,0,80537,0,0,0,0,0,0,0,0,0,0,0,3,43.0226,0,0
Kiwi_BE1731,15,166605,32,0,0,0,22120,0,32,36,0,1,62555,2,69.8052,11.1241,8.19619
Kokartis85,17,48048,0,0,0,0,29500,0,26,64,0,0,0,2,53.2241,10,6.45394
Kouls97,76,182747,153,0,462,1,287420,0,94,197,0,0,129460,3,132.519,11.1243,15.8415
Kratoo1982,35,184415,5,0,33,0,63820,0,57,100,0,0,52300,2,91.6905,9.80515,7.53426
KubarFX,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KurdmanSniper,8,8090,0,0,0,0,22490,0,0,12,0,0,0,2,28.0146,3,7.28141
Kurkii,101,166331,537,10,2337,1,504000,1,609,580,0,0,1.26896e+06,2,155.775,56.8601,36.4048
L5E_ToCh,54,131042,1,0,572,0,122700,0,184,218,0,0,466010,2,104.594,27.3891,16.904
LGF_Fullmetal,0,7942,0,0,0,0,0,0,0,0,0,0,0,2,19.8919,0,0
Laban-Seigmann,0,33338,0,0,0,0,0,0,0,0,0,0,0,2,32.0729,0,0
Lanthrum,6,11437,190,0,485,0,55290,0,16,55,0,0,20600,1,28.4604,23.7777,121.798
Larnex,0,2602,0,0,0,0,0,0,0,0,0,0,-250,2,13.7182,0,0
Lawbringer134,2,101415,5,0,16,0,5460,0,8,28,0,0,0,3,48.455,36,17.2284
LeMemeMasterXD,36,72980,159,0,905,0,201500,0,130,351,0,0,26625,1,77.6339,26.9799,37.6495
Legend_27_Alpha,97,43557,238,0,348,1,95260,0,2,3,0,0,3550,1,132.06,0.16285,11.5979
Legi0n1977,0,2143,0,0,0,0,0,0,0,0,0,0,0,2,12.8597,0,0
LiquidGravi7y,7,7807,0,0,0,0,9880,0,12,9,0,0,34780,2,26.7787,7.24727,6.12889
Llkker_Alpha,93,197303,687,49,1771,1,280480,1,131,420,0,0,151510,2,150.98,15.7631,33.4101
Llordus,6,4801,8,0,40,1,21410,0,24,10,0,0,70775,2,22.8222,13.3766,15.7287
Longs90,0,8142,0,0,0,0,0,0,0,0,0,0,-53995,2,20.0573,0,0
Loraakk,12,11135,0,0,0,0,25990,0,32,53,0,0,69990,2,34.2612,16.3526,6.82126
LordF_L_3_X,48,157001,270,0,740,0,112110,1,56,99,0,0,231310,2,101.732,13.0227,27.9514
Lordex23,0,20048,0,0,0,0,0,0,0,0,0,0,0,2,27.0763,0,0
LoshpenMarko,21,63079,66,0,219,0,68270,0,90,108,0,0,189250,2,60.6608,23.8407,20.5504
Luffy-KG,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
LupisWuff,0,3172,0,0,0,0,0,0,0,0,0,0,-7370,1,14.6536,0,0
Lutz_Luger,2,52840,8,5,35,0,1920,0,9,10,0,0,10020,2,39.3892,19.4079,29.5663
MADBAD40RUS,4,75825,4,4,44,0,14870,0,25,18,0,0,34550,2,46.1675,22.2398,20.8081
MADrag0n,1,46237,0,0,0,0,0,0,0,0,0,0,0,2,36.7636,0,0
MANOVBGS,17,241395,40,0,115,0,70240,0,71,70,0,0,220320,2,79.0081,22.7155,17.017
MARMAK_cz,20,68044,40,0,98,0,64330,0,62,114,0,0,66530,2,60.6742,19.2465,13.5306
MARNIXSPARTAN,4,61464,6,0,49,0,18240,0,6,27,0,0,14250,2,43.3197,16.5587,21.2175
MEI_Mejrom,43,108823,190,36,405,0,171240,0,87,138,4,0,206020,2,90.5585,16.3141,21.9437
MINDABOSS,9,67046,0,3,28,0,18590,0,33,36,0,0,49010,3,49.4746,16.7018,9.74109
MONKEYsREAPER,70,176203,0,0,0,-961,6450,0,37,170,0,0,4620,2,125.837,5.20532,0
MRT803,75,167081,452,20,1563,0,216800,0,166,257,0,0,37525,2,129.857,12.336,34.332
MagicbrOOOm,6,25454,49,0,249,0,23660,0,18,9,0,0,6880,1,35.3168,9.29198,56.9242
Magnumsmoke,101,203522,137,0,536,2,202300,1,244,185,0,0,795130,1,159.582,29.9467,12.6891
MalystryxVoF,0,43383,0,0,0,0,0,0,0,0,0,0,-40520,0,35.0128,0,0
Mangoglen,170,225445,462,0,2205,2,273090,0,346,185,7,0,546400,2,230.613,21.5097,21.3305
MarcinPL_BDG,0,55726,0,0,0,0,0,0,0,0,0,0,0,2,38.0572,0,0
MarcinnW,60,71475,0,0,0,1,117060,0,189,184,0,0,553220,2,101.346,27.6885,6.64606
MarioCavallero,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MariusBRL,42,86777,17,8,211,0,124610,0,181,160,2,0,245740,2,86.1051,23.4245,12.3798
MarkovKillChain,0,0,0,0,0,0,0,0,0,0,0,0,-23010,1,0,0,0
Marlon-bruh47,9,67736,0,0,0,0,12140,0,25,35,0,0,26720,2,49.6128,13.983,6.0593
Maroi13,35,75494,0,1,7,0,79600,0,28,78,0,0,40310,2,77.1061,7.42548,6.90554
Martin_Katovitz,37,91617,217,20,1066,0,97700,1,105,92,0,0,-5.20728e+06,2,81.9095,0,42.168
MaruuuPL,21,63940,22,0,106,1,65370,0,57,50,0,0,89810,1,60.8403,12.9529,13.469
MasonMan1994,0,41087,0,0,0,0,0,0,0,0,0,0,0,3,34.3846,0,0
Mastersword01,55,149531,81,0,165,1,119870,0,212,159,0,0,359010,2,107.867,23.5252,10.8323
Matizkol98,3,39764,1,0,7,0,9450,0,13,18,0,0,-3.27563e+06,2,37.0118,0,9.49165
Matt-666-Damon,58,146042,164,0,705,0,200140,0,52,145,0,0,0,2,110.453,6,21.664
MelodiusFox,4,5099,33,0,90,0,18590,0,7,6,0,0,-5.06718e+06,1,21.163,0,38.2564
MetalGearDaner,19,55322,117,7,316,0,47660,0,64,108,0,0,65820,2,56.9651,20.2247,30.0767
Metalhead543,75,173116,112,13,367,1,293140,0,144,175,19,5,-431970,2,130.509,0,13.9066
MetenetBF1,124,209609,12,0,33,36,109160,0,115,174,2,0,309660,2,183.16,13.1846,5.44654
Michel445,84,172783,285,0,978,167,237360,0,267,511,0,0,405750,2,139.474,29.7827,24.2905
MightyWebDK,0,140663,0,0,0,0,0,0,0,0,0,0,0,2,51.8017,0,0
MikeAMoody,143,242152,1094,181,2775,0,508450,0,464,307,2,0,1.0259e+06,0,205.073,37.795,35.7216
Mikeschlorey,0,0,0,0,0,0,0,0,0,0,0,0,-395955,2,0,0,0
Minotaures,0,11252,0,0,0,0,0,0,0,0,0,0,0,2,22.3388,0,0
Mischbrot_ZD,0,16288,0,0,0,0,0,0,0,0,0,0,-146260,2,25.2669,0,0
Mjudas94,86,245079,303,0,808,0,175210,0,203,164,0,0,476740,2,148.322,21.6735,18.7181
Monjocdd,0,3677,0,0,0,0,0,0,0,0,0,0,-4.46017e+06,2,15.3925,0,0
